ornek936 ornek937 ornek938 ornek939 ornek940 ornek941 ornek942 ornek943 ornek944 ornek945 ornek946 ornek947 ornek948 ornek880 ornek881 ornek882 ornek883 ornek884 ornek885 ornek886 ornek887 ornek888 ornek889 ornek890 ornek891 ornek892 ornek893 ornek894 ornek895 ornek896 ornek897 ornek898 ornek899 ornek900 ornek901 ornek902 ornek903 ornek904 ornek905 ornek906 ornek907 ornek908 ornek909 ornek910 ornek911 ornek912 ornek913
221939_at 9.02042241367204 8.29024539691628 8.94475172213635 9.28928538023317 8.7292318949697 9.11601085576749 9.16475480676081 8.51290455081245 9.15317797546937 8.96817789447622 9.14248374264384 9.03517238987635 8.74913435692171 9.40120169003464 8.71524291349512 9.23048499453061 9.31835803444186 9.18606491764593 9.41309648191468 8.95308682058915 8.70646762959957 9.3356655772703 8.74770543263039 8.35969656701322 8.50162489324781 8.54426397795102 9.07155947063362 8.73826127424151 9.1318160014253 9.33662434813451 11.3923300485829 9.13660021587037 8.90657078689828 8.98721350663072 9.02138385148604 8.16997873899922 9.80521623337011 9.24636480730063 9.83408849153733 9.33782898787182 8.67293112603888 8.57321245226333 8.70357336536523 9.21632485773609 9.17844602456781 9.23437452141929 9.190178379656
221286_s_at 6.7929019195303 6.87437560767224 7.34845511758763 8.38703611902797 6.72740274283752 7.0866745933906 6.83170085732495 7.4109913128221 7.29700572506828 7.13793855619396 7.52412308501605 6.96181854963229 7.30168552909482 7.07449053723081 6.94078731636199 6.76497392725518 6.95683063472108 7.05449086039562 7.72428879584817 7.26824615964836 7.41391950151243 7.48755373661718 7.26650498955073 6.66364081182158 7.55627844539755 7.18065025259794 7.60938147180667 7.16895324483377 6.91245101599554 7.35991669139394 7.65488282608214 6.90974315822932 7.25796652940767 7.57264182171855 7.29535716025978 7.4606134806104 7.2571100268813 7.13414446042481 7.17380914242956 6.87840422849828 6.77507793580426 7.18440071514867 7.38661755430245 7.42178049479309 7.18978313711738 7.60477028031205 7.25728700533777
227075_at 9.71387801378996 9.71790582055854 10.1766090082837 9.32305435847291 10.5506521405567 10.3324548371826 10.4819727226034 9.63232005101774 10.3645985086313 9.64536135541095 10.5480978593093 10.6472349504718 9.34167656704459 9.38244185746195 9.25945903501142 10.6463497088017 10.3076822065771 10.1362636876728 8.79869159874604 9.90366363669898 8.79197873223395 10.1632049926752 9.19333937875895 9.5693119674426 9.13289949792729 9.43993880993672 9.01270247105581 10.0338109042616 8.82611530892638 10.4817997378959 9.4553968185451 10.6153073525357 10.5873618992906 9.13564648664129 9.9404794574728 8.74603488433254 9.85246705108526 10.0881175521767 9.72539296414347 9.69574920413213 10.2293161851211 10.237475052593 9.70889325823735 9.54003298873728 9.79306170076593 10.3878280617999 10.3283479090664
208428_at 5.02696032426202 5.37808149276966 5.38790924784037 6.03314506452479 4.87701278318893 5.18246427974533 5.22458896190588 5.06778107205934 4.94190125863941 4.86574672746177 5.29028308517336 5.18659122820335 5.13034290380531 4.96701642192572 4.96538696422825 5.05512469813396 4.98108449570002 5.46684183823795 4.94677537476801 5.04132137488976 5.45118600643735 4.90637252695954 5.15136597620102 4.71399771402654 5.5811698845976 5.18477810207679 4.53731452950497 5.05375056181677 4.81932794022793 4.68457045582789 4.70354317546669 5.00483779958257 4.86004572060003 5.06324085863926 5.03803030750149 5.19664955342178 5.18410414610416 5.16617495624984 4.84269715462507 4.94689167172482 4.90067763841268 4.88819481329229 4.96881109456975 4.75534853963391 4.69614235570066 4.9407156517681 4.82428665818191
238411_x_at 4.7676362063758 3.54404456406989 3.71659768299706 5.09163595830993 3.85932141858534 3.69582214527181 3.74820899748611 3.43865021391899 3.90543821838149 3.6085473353251 3.62708326643953 3.83871932816381 3.83462028770289 3.92445693443173 3.67804268631687 3.50184450294046 4.03667896913746 3.79102579408485 3.59938691137102 3.61359086525072 3.99733872206516 3.61544602476295 4.13394310862609 3.6085473353251 3.45700798348954 3.58972183926158 3.84444231017357 3.88443294181088 3.83282311309044 4.15097172157655 3.97338651349007 3.6658833935083 3.69764141066055 3.66853333764305 3.9243177203934 3.99700986385043 3.7158775912551 3.40793527487314 3.57747819208074 3.68091019555128 3.92345992793939 3.61312884743496 3.56821694168373 3.70645206152061 3.75942247370841 3.55013732093471 3.77580305931511
225451_at 9.93873052130993 8.80375517544987 9.90818776184992 10.2423725116077 10.1590461661004 10.0518987931544 10.1474439580547 8.97871974982362 10.2613991033642 9.61982772088421 10.3826365628303 10.1897632374002 9.7850931660236 8.81177252925514 8.6197937239011 9.55024929238849 9.18673337720244 9.38213750437491 8.46240572940679 8.98839124119634 8.72409594013593 8.73183338717759 8.61339800258802 8.40564045674099 8.71543928401736 8.5832449664906 9.1419976750908 8.17772114698762 9.35709430166974 9.7269573512186 9.24926859370787 9.51225101747108 9.60447154817408 8.49376484795709 8.17527004815962 8.0584358544431 9.00855141680286 9.68503675936306 8.98802460666764 8.2740264193411 9.51723039859821 10.2146697213354 9.84465732494839 9.91678587780216 9.64220343103776 9.68757899137827 9.24135950614302
225790_at 7.33078377589707 7.00911414754326 7.34598171835225 6.8373135200034 6.79650855134376 6.9076905420412 6.83182132358228 6.83189277250491 6.63543718101397 7.33036260556176 7.29540657963266 7.40336633657228 7.14314690401369 6.35910018692966 5.23860852260922 6.24104450814951 7.18182044668172 7.59417256478434 8.65512927916452 8.07343269258664 7.78294501237775 9.20880323466482 7.04736179582919 7.9883623178514 5.93763813652507 7.51351841277727 7.7558864138748 6.50308505777369 8.09740175438158 5.96751023434027 8.3010188424505 7.59097687569773 7.13778140001208 6.2074573763051 5.30127045659995 6.27341926011669 6.72857978167656 6.67060675383903 6.3209808500626 7.19003750453701 7.1510955717405 6.78167715314918 6.9469400586452 7.6819271643686 6.89226497858864 6.12218580256234 7.51443313561886
215769_at 4.46591228000069 5.24163890075722 4.38672230696672 4.33627527447482 4.33763798024412 4.63898065822589 4.20890344341981 5.04509102428009 4.22060370822944 4.65104853878292 4.29485670964009 4.2012810406373 4.61443609011704 5.42761176276499 4.80107183401872 4.32279543998225 4.08599343847338 4.43628166267584 5.31716113719025 4.80085641046299 5.10228422563811 4.89501007177471 5.08644551196611 4.83483884189013 4.71519853698771 5.10125023756899 4.60971095756521 5.01333641001928 4.29485670964009 4.40341516230098 4.48314621750627 4.36931598349305 4.27943312939508 4.78325442319943 4.77247260812141 5.15514819771958 4.79198857255979 3.93869136500219 5.23663340915928 5.44136149767766 4.25103643246031 4.35046452831432 4.38509437476012 4.71553216971052 4.25571549287806 4.4277592028219 4.43226771788592
214696_at 9.11532401163488 8.59737642562627 9.01884367196272 8.58688903472247 9.31627053161267 9.62742764492619 9.62357468305691 8.33269686638545 6.63418824560012 9.30726969611975 8.40777787448362 8.59930620332221 8.41810723572635 9.62163533509864 7.34135838024518 8.11662332084775 8.46316824687657 10.1986763146537 9.24714404007769 7.61515380713132 9.01612092263125 7.7164082590428 6.54041113387152 7.90843661723119 7.75359560957 7.87921515918907 7.17114267756466 6.91034023499573 8.17425088782537 8.11513030584879 10.4731628554975 7.63425190492396 7.17013211517198 8.76969305028321 8.87291584848295 6.56332160927866 8.04978466450645 10.6446219423133 8.83989163790585 8.5704820431206 10.6750576538746 9.36746770107015 9.38655334049133 10.7984965025315 10.178573226679 9.93459283241885 8.99506397122212
1556267_at 5.49499509366267 5.39517158049861 5.34733520344689 5.9345280125817 5.00828666001801 4.93077120710876 4.76654474521347 5.52343477800743 5.7529023537233 5.22189469087221 4.56505750901758 4.91488404930505 5.47642810760523 6.02929830607884 5.39040037961986 6.93154047294275 5.36251986196742 6.0981811385216 5.56538333545492 5.5249964546871 5.90141204072701 5.30482180639904 6.02776886718868 5.86651884319151 6.41230273806207 5.90418740022302 5.58934128172586 5.83615425204686 5.33423464783615 6.75588043498079 4.44753421094526 4.81833814928434 4.69037758483713 7.19634720207502 6.00745001445351 7.10809946556153 5.62485305388146 5.40562863687831 5.7419287306722 5.64674863663932 4.99979150135351 4.69452509244976 5.18624034391054 5.43681928748835 4.88409016203744 5.8094229922095 5.60949805392643
200779_at 11.9031952984327 11.2870211345872 12.0532303756127 11.6366718251895 11.8629104992176 11.8822839434965 11.8658287728963 11.2105406391514 12.280469654719 11.7955199191279 11.8351488094791 11.8454055227564 11.3941507203423 11.3752620847819 11.6039980252773 12.3549477588272 11.7145780313423 11.8436548455037 11.5694203505196 11.4369741586417 11.2604072506779 11.9262004429718 11.4793051320559 11.4407568532221 11.2405875584225 11.6304139419062 11.7173389156038 11.2393893723294 11.8905673381492 12.3271737898333 11.8764707501625 11.8542513178584 12.0477870264705 11.5269830143986 11.428386400181 11.9648464692765 11.6322783410554 12.4286026243584 11.0342164130821 12.4611182990984 11.7816412563414 11.4744578705983 11.7324382314958 12.0578054434302 12.8404328855651 12.3365960356557 12.3601790266661
234829_at 5.52394747648101 6.29087223613406 5.68794814566058 5.82613497704769 5.78832439006511 5.67748343306002 5.92954303844824 6.20610926189137 5.92417286767285 5.83743703701962 5.88751584992961 5.70976648153008 5.84153390877237 6.45875946436712 6.57751811835693 6.13511605272979 5.72646188801281 5.92408680216582 6.38154587730474 6.54227059793004 6.87737281617737 6.55803785684396 6.82257529799603 6.17895908457298 6.63504819432898 6.458740850403 6.80265978099504 6.57641332808391 5.56352747026631 5.76872536956552 6.30061096731717 5.84396861768507 5.53802377582451 6.37170553739329 6.5675139491911 6.8045843917183 5.93784333219776 5.24993790893895 6.09771028107508 6.32811413617766 6.07039921093777 5.9527561686786 5.5707039949896 5.92206899556498 6.50102700914732 5.89984461697543 6.06761653017919
218294_s_at 8.08340345465712 7.76439125346783 8.44214324429861 6.50881034773888 9.24373312097176 9.29155109314772 9.36691926372683 7.48538022182444 8.86861768022104 8.57881643763488 9.06067828192001 9.01433005865954 8.45321742111591 8.39750783375274 9.02440627531398 8.78983530941439 8.30912410272273 8.77275734380697 8.46487825982594 8.27012147681452 7.47596181769758 7.00968295714905 8.14501124734146 8.30984430033732 8.30824726071896 8.74959293093257 7.4565998139965 7.46567291493353 7.75555583987884 9.25868969020095 9.23198231718817 9.54069730083167 9.35184470086326 7.76435470357047 7.30818344190901 8.6597039693166 7.9828220314527 8.52269987065319 7.21056134704126 7.48613393623748 8.74450905951483 8.78551954872836 8.49285729367583 8.60847594274805 8.47973661800324 8.80505874867212 8.6278540301347
203211_s_at 8.6230039113396 8.96412911679515 9.38844211501725 7.92589486131457 9.684168383942 9.54492280610746 9.33967685125153 9.32472857616381 9.07020811879597 9.07230993693772 9.60011921206081 9.78712703524813 9.04721700771179 10.1604863577733 9.90800666075394 9.3569779946547 9.51682051399744 9.81115768168911 9.66008536688131 8.88240664642764 9.22936927385701 9.6331368982236 8.49180473999138 8.60715798285975 8.95315399357358 9.95525234194718 9.53718014619423 10.199805885707 10.0253507284923 10.4017661288551 10.8856255823009 9.90863352507324 10.4073070015571 8.95155315734467 9.50177609438729 9.96584592459293 9.10405082038164 9.58935809206143 8.81818158164972 9.6039881445686 9.97759841062636 10.1642100749489 9.8840229113607 9.80621967605311 10.3464643618035 9.65260008917986 10.2347858228536
206986_at 6.26671798100723 5.3233307268952 7.12716789872347 8.19248537077925 6.9256007249701 7.22736844610638 7.20445464574166 5.3640337277083 6.42101179571426 6.82352960894556 7.00759949246711 7.04268812132093 6.86496484044034 5.75980194934371 5.48264845307686 6.05278212426989 6.58139877249921 6.75928588367226 4.97018699889311 5.74699826526972 5.3220547523141 5.50341701204035 5.32596090968697 4.62821452803653 5.25655712098952 4.89128649301201 5.67494470181337 4.92737907568433 5.87812375117362 6.75726210624909 6.70440055909107 6.67341108316847 6.40160305880777 5.37115456443104 5.44441531284892 5.51375386785723 5.84357720858726 6.35940813859216 5.079545943491 4.86243229005263 6.72960501028907 6.69452613364201 6.88910351823257 6.57090427898169 6.81329433193921 6.65806980368389 7.30116066947301
242474_s_at 4.28356359997285 4.1382737573219 3.78081428893257 4.10389699430411 3.81380643980956 3.92112854322431 4.08972994968277 3.66718079880847 3.4962066547545 4.19401113535166 3.72595156927529 3.72962635395426 4.18093579369244 3.81461204263133 4.78743895039501 3.97771142168026 3.99031810948209 4.29459038399595 4.85078732808505 5.50729688954599 5.23173776998168 5.70107929904882 6.90515414118901 6.50788241218885 3.92367985919289 6.47370919233749 6.0928192563888 5.61734880196896 4.86597797500908 4.21964771392066 4.2438373138216 4.21375007795884 4.43890247496048 3.43312417069573 3.6130098809244 4.36096300056205 4.32484468238183 3.66053402639607 4.62440244685359 5.34299098432006 3.76845261126323 3.40476668763357 3.70220504405314 3.21045145825445 3.90174632441866 3.43492115640749 3.78962090268283
1560817_at 4.79262824208003 6.17910531625264 4.68787279315109 5.45169251542356 4.56845178781234 4.67037870757206 4.6280294852502 6.02522648546682 4.74103252818707 5.11899318836448 4.40828316014882 4.45061065738121 5.28052981138343 5.72172386959042 5.85250928315783 4.55417672501803 4.52137863405494 4.44781121927727 5.61160601346299 5.74208016820382 5.67271100048368 5.56813220750111 5.91126447310309 5.33050873421114 5.70358406865641 5.79451661465599 6.13800626512947 5.46839405657659 5.07197636430773 4.76400196795566 4.67014818930081 4.6076661043473 4.57521410750429 6.06729030922814 5.70673298993738 5.98185813257 5.19764033424357 4.34541391100149 5.59023911248597 5.65568418040504 4.69246404259392 4.2759333170478 4.70080610403013 4.66353992980542 4.90876238044738 4.66545514926837 4.7636949705569
238871_at 8.27233948761812 7.87672659513604 8.61150029937303 7.85857577339016 8.78273995673793 9.13499484164176 8.83943309931462 7.53355738184463 8.80239356466021 7.88605770586393 8.84267504940239 9.24780475694288 7.54893073127384 5.30320285534897 6.58816913491541 7.50347739118727 7.15998533676056 7.29901871244488 5.28198185201549 6.17785148453713 6.54020233424975 5.35507003264443 5.47069723159905 6.90790918092025 7.24832946016346 6.71736386372279 7.08171680462861 8.6932108502438 6.58564726101616 6.72901895014601 5.46035452123262 8.05692294078159 8.1544844179785 5.59575059833905 6.39026342345221 6.78795830047467 8.04588502911319 5.93097345593099 8.00957277867727 5.67843390438563 6.89805779505119 8.76139252703145 8.11461200749808 6.4647484685136 6.89905314014568 6.48364609415532 5.56359146613054
223238_s_at 9.73669353372778 8.89580668646206 9.94893109955548 8.04262438150125 9.60950313370266 9.60353390674068 9.7536928118556 9.07660249801156 10.0437593750339 8.5196039386855 9.74682240078755 9.64867901576019 8.59829605505196 9.71050205807342 9.82045615947142 9.71293143023519 10.1055580879457 10.1087142593965 10.178411929775 9.97884465082014 9.49408424847425 10.3222057879372 10.2386612448418 9.791739703108 10.2337397995301 9.97800197665509 9.80190855535891 10.4062541119043 9.32318942963235 10.3102884156887 10.3564863658155 10.3772353273784 10.3448859097901 9.50764878953796 10.0981377030538 9.14130192585512 9.92850887152932 10.2194295450649 10.6736774946987 9.97306849213643 10.472833893134 10.0142968526034 10.1361815974968 10.3541231119102 10.1818145882005 10.2940856550647 9.97454590688065
203604_at 6.59398027868686 6.78626554088174 8.12445919039562 7.55761090354648 7.280293224596 7.6993786688521 7.74364325936936 7.75656182496454 7.32145077565899 8.12737781437929 7.4091231677133 7.24584679336028 7.02534905212928 7.78499946306699 8.16493099806118 9.21235305164154 9.17545795373418 8.40841131359902 8.22731016898655 8.19163959802113 8.15227403951137 7.80512203929838 8.21725264322247 8.03648962419923 7.78122688802977 8.13516464448742 7.98110716998937 8.29352596376381 8.18049949495854 9.45190911333532 9.14938638312891 8.81239730913416 8.43317261152577 7.60247201389595 7.93289128843433 7.3539265913752 7.8993975665754 9.49271636846787 7.33987563159973 8.21392748314338 9.35968116141533 7.75572462812905 8.75696615497232 9.12185220529476 9.60333964801328 9.17312789415195 8.8073762694088
218458_at 9.06567711197235 8.36285672230363 9.12477104473766 6.05538210181715 8.69179535330496 8.44629109200861 8.65077370904973 8.37358929300389 9.00115183322902 8.16337781316528 8.76713267975299 8.57317144860946 8.11872584636937 8.24795769599182 9.00298858250814 8.94302396535213 8.62227411666357 9.19229447104574 9.15819845500334 8.92340475608347 8.34651875369802 9.56979998800018 9.03919618595524 8.82403389501231 7.73776286763507 9.40334532570395 8.85532520457105 10.0906932075707 9.68774374153021 10.0262088557655 10.0489105930913 10.337512490594 9.7614680326135 7.49526488933533 7.81262675725587 8.11377894817954 8.84815917698293 9.30932889476274 9.31259608891106 9.28454977379501 9.49666631867467 9.52081269836773 9.32780709026984 9.84398465645407 9.57752629832184 9.32691279089338 9.01450429019116
217303_s_at 6.15954237909032 6.28132354623289 6.83846927721799 7.29127177065675 6.60797065822447 6.4957442152114 6.46818024664599 5.9258523418342 6.29570022182571 6.45011793719519 6.34686228740694 6.35204722092178 6.48892664979063 5.98087126482137 5.86308373634765 5.77807049209515 5.87906466868798 6.10732179213561 5.82538086766287 6.05860780049544 6.10191041388212 5.91901975721532 6.31821302533582 6.10321976775772 5.6106195505713 5.83284099811325 5.98044658841569 5.85693433453351 5.84045688684653 6.2350661617651 6.43350000108322 6.41661978302496 6.10530909089093 6.05920583287315 6.19294150766371 6.1972744452679 5.81427652072998 6.19874794704916 5.86526647835034 5.84283789403405 6.06693978165129 6.33602893934186 6.29720693092877 6.15437040084279 6.14342898481914 6.41729948506092 6.44560475344233
228203_at 6.24883523727478 5.52200078405015 6.87179614913792 7.69222949480848 7.27889614692135 7.17764053482454 7.1387456697357 5.42159998198838 6.96681729282567 6.73870202257095 7.24845538368171 7.11069645122847 6.83048730127522 5.55031933045697 5.51192469867867 6.43580131300237 6.87978961238256 6.86824019552507 5.06642070362111 5.92179327410434 5.98620056623269 5.76025360750398 5.97246917811563 5.17384780287462 4.91425418411981 5.05344188622743 5.62826530442768 5.69080816546229 6.35337126394393 6.95208803856734 6.95982954655326 6.67248192674436 6.94926593140652 4.93176758463257 6.07041987603133 5.25557674438189 5.38586106901431 6.48144195480341 5.16021743837765 5.57627058208031 7.05489151759218 6.90747162040736 7.0314218098532 6.71898065128755 6.84109061306532 6.75773543549709 6.90566561299477
244464_at 7.32747451194471 7.28748310073315 5.87363397637424 6.51671995091297 5.68766672359244 6.05310095823083 5.98169751114567 7.10899920577152 5.99995012603129 6.17763122258111 6.90544540938874 6.358191652582 6.22631073246807 6.91729109665496 7.70036623765691 6.5075920827442 6.18824772756345 5.71907138218198 6.93044266622417 6.46133862222607 6.41413759035005 6.22040087163802 6.29366951385084 7.15665225422223 7.91124197863565 7.2976640517269 7.35957463383489 7.55031338527892 6.21806372077003 6.05423954611257 5.23959626569322 6.30999504256194 6.30339471776059 6.98964228612254 6.82476643604956 7.53011501263882 7.28795426757541 7.79518763913573 7.13918983600106 7.23849153992023 6.38733312174752 6.74934252934906 6.32707650816808 6.96993672566147 6.3844104905905 5.41612614432015 5.6391069483725
1566439_at 3.32107770721005 3.56506797860098 3.44943331197454 3.9807366538032 3.58098245986388 3.42542700699951 3.45551770696509 3.7059285348195 3.7136859401708 3.34357654864925 3.28880215277963 3.54543525740448 3.53484821751283 3.34583087899367 3.52842659227286 3.41114587279117 3.31903369506435 3.31494003415491 3.27154150960538 3.25982150354522 3.43962443766171 3.35285807301284 3.50763960201296 3.43581664418203 3.86585663077069 3.29128422836702 3.37545901862727 3.34908992074049 3.28914842799217 3.41967686623502 3.25155701244581 3.30754158591221 3.25243041853401 3.55570573604822 3.48680974612196 3.97517342601055 3.60390585646651 3.29668036646646 3.41495665533712 3.30805851562701 3.38942976223117 3.35004451338496 3.34417266749317 3.4369410292454 3.49333916911437 3.21882784091387 3.4016133624375
229628_s_at 7.37496744554238 6.20859606569184 6.75760427973315 7.85517221284602 6.75576281657039 6.55672253746943 6.49969984425521 7.27346166620856 6.71166590070782 6.1214870012733 6.87239138086659 6.64007295524273 6.8421811696396 5.65286824781466 6.77374721461715 8.16494253124595 7.07145078795788 6.48740267397597 6.27340999627419 6.80576722509849 5.95889697828303 6.04268850115715 6.75788069139396 6.62547436403372 5.7698694137036 6.52321190515205 7.05778028335141 6.67805683181876 7.4285190824628 6.87752881315108 5.31483720372816 6.42881237458153 7.04260938434905 6.49034939655963 6.75529060345756 6.57892492017019 6.42973693527905 7.12552954452127 6.78301063159222 6.14371433363149 6.06422347764354 6.76118552884719 7.02529429217322 7.72401298356869 6.41779166479726 7.40761548963889 7.12620818605744
231199_at 7.90908086620102 6.35959489085123 6.94072575859291 5.69005368745338 7.11596020791815 6.28118707763475 6.75094440194512 7.02551077848893 7.47702007286042 5.71378467062554 7.56883549235135 7.55652988060383 5.22965112119919 6.40297068801071 7.02678438526638 6.53056974222727 6.66423736652531 6.49985800237351 6.88862108868117 5.88622089278536 5.35212949575039 6.46077385683743 6.20784207443917 6.40059246887318 7.319683534304 6.90915456854907 6.42536968867676 7.71068792559443 6.36864940897662 7.65144588361107 6.23758223660689 7.32719583891193 6.87014501416208 6.23908419168389 6.81150010338932 5.88472797570149 6.45922053088503 8.81868746307071 6.616064576266 6.36776379337975 8.26681910785014 7.20410299207334 6.98425574780829 8.71791619687772 8.99930506882461 8.1649733126402 6.53409932771702
238954_at 7.98103833525673 6.20091810380004 5.5977762059483 5.7748044429125 6.43563687567933 5.95786605316349 5.86921323318044 6.52992913954029 6.25046530932728 5.80885930804957 6.48057535070604 6.67412458385777 6.10557153875011 6.28824386547763 6.8516831079257 5.67826711208732 5.45351060312325 5.38472901947119 6.81675054196644 6.42537419752999 6.19159422779004 6.22113844141539 6.53911047293353 6.49902469997043 7.19131530432449 6.64101120306173 6.35932819161058 6.96455054723767 4.9893535470665 6.31622773720546 6.3839037920847 6.41796563187908 5.98739013083546 6.84143279167856 6.36360289792523 7.07988728204886 6.45483007202092 7.38233629434711 6.90679932257306 6.7150798121614 6.35818923428418 6.70220225424366 5.87670667736249 7.90628217902804 6.36017161395853 6.53921237899611 6.12273578673384
231891_at 5.86913321896531 5.9403920555869 5.41122402625287 5.4994807070115 5.036877007804 5.27639630802508 5.15711435787679 5.23220192283035 5.07492950173955 5.0574613117593 5.48504943281053 5.28154308668179 4.74622650080376 5.59382025985711 5.52924368280062 5.21302626120262 5.15301933762017 4.97870851775554 5.62030762935723 5.49439980224724 5.36963696621832 5.569266261368 5.33887478682467 5.52178799863808 5.49237304194708 5.49076073274017 5.21376803729497 5.31288185425165 4.90823954645741 5.23976253000011 4.95058079143275 5.21521856493066 5.71899140962828 5.25501482543106 5.36770410807854 5.22115067244966 5.83169569178159 5.01310565515614 5.25460205174417 5.15851607507698 5.00926900685798 5.0398613456269 4.88383324526652 5.29008665408924 5.04980890857213 5.11599840356432 4.82379746840762
218324_s_at 9.04930259612971 8.3757585802305 7.13424142653609 6.93533608817638 8.93550786563496 9.09204054317278 8.86360379975699 7.63882503948992 8.91305449329819 9.04211895076882 9.13207318568781 9.34237299675949 8.74341063334655 7.50396058916446 8.16807929205668 9.11804123110165 8.38243073263381 9.05383623267579 8.35056824885079 8.54360057150607 8.26981396353361 9.05154531363621 8.31528005141702 8.25036214076932 8.16383698919095 8.33535841620388 8.82447979496193 8.13317903146015 8.57602266939718 8.51693981218583 9.07641338216415 8.9136131847142 8.8362865042099 8.29379138233978 7.02822030441249 7.91207052827091 7.66912993901992 8.04882857444272 7.79056290282178 7.63771097081533 8.0236405344691 8.35770627301545 8.35942457200282 8.30889699367387 7.91174089904144 8.28383045099256 8.13783576306793
236112_at 5.28876817100894 5.85904686533724 5.65471185664234 5.93826243500934 5.18069931742754 5.16651863650098 5.4433662313468 5.74307126763423 4.82286171895798 5.09241967642906 5.24145391362535 5.04423843445544 5.28802121362314 5.87216194146756 7.10614298694721 4.94555590078582 5.19240361512543 5.07474963615815 5.72793940006237 5.54195800756066 5.85536788677828 6.07005435648266 5.78234126023142 5.38215445888386 5.05243536472303 6.89986546058065 6.60659353397244 6.06177040598631 5.32381707371278 5.15464271535658 6.65722795819352 7.45869425945154 5.87154116554173 5.39021930669594 5.57079156997176 5.91401729878722 6.10698469543204 4.94509269760677 6.22833267101124 5.16459563214244 4.92425886881438 4.70194088690406 4.80169138940638 4.96309859554911 5.10113506735735 4.74385552024184 5.38317774984146
208281_x_at 4.84940170026569 5.86569822084473 5.22736247762008 5.48584729576807 5.21211569553676 4.78839244636888 5.18257551775016 6.37487397216142 6.90600845535799 4.84622037371601 5.03139331615455 4.81880441462284 5.47427212509634 6.17447215001093 10.134387882303 4.94036931759312 4.89885944713015 4.76908934908175 6.25381212887254 6.12099944220335 6.34678974828368 6.39148209750767 6.53118034282633 6.36261616547805 6.60676893816608 6.11117176385869 6.17576549592704 5.88893143949048 4.88029882160848 4.90703843907087 5.05865485563067 10.9844747257611 12.3937698870959 6.60240262518412 5.86487387665353 10.054838634772 6.94340592853608 4.93546438920541 5.99295434964006 5.9231191684226 4.99063123731028 4.47011923582754 4.85792053061161 5.44951113688149 5.70980238517961 5.04743980117108 5.28983040229873
1557239_at 5.3810220053759 4.28096220651972 4.75094306154996 3.96088131555277 4.19367783193617 4.11581040779074 4.30777709410854 5.43270402584588 5.08790433375514 4.06614094162087 4.80520936222298 4.50618056846039 4.1498546971187 4.04562600604093 5.1026053403023 5.04725276222266 5.19762108900332 5.02277679157977 5.85242964757391 4.50761933279202 4.31006258125738 4.57101930220209 4.59194185094121 5.13029462105464 5.28223120575448 5.39620376281998 4.57673832333014 5.18715957945947 4.48838296905376 5.08248761774619 4.95717447520553 5.69483622927908 5.02387990402105 5.10926710638951 4.293597964724 4.79778920269532 4.58066497742329 6.94148815561465 5.07662203066972 4.99675015502038 5.92780325710754 6.20718256516276 5.34491492885702 6.20051128465887 6.27725486640486 6.40069224989887 4.82012307056099
217744_s_at 7.57897969045614 6.81910931985459 6.38082383255951 5.15247509940964 6.04374899294106 6.45817117896273 6.20874176012031 7.02228008844251 7.5018072856053 7.56266692701357 6.50879143809275 6.7304612376431 6.47138595194536 6.22998230720668 6.67504302850206 9.4029463841928 5.89517365106917 7.84939021600024 8.55772526267655 7.13532652662313 8.22686158195349 6.14823155636054 8.52652804995492 7.46397056621854 5.52923552771768 8.46638723001408 6.47125718767737 8.41753116600932 6.81247355995136 5.01056795022669 9.24563929083697 8.35571993888671 5.13386434655572 5.55995378151245 6.79846234932004 5.9406265661562 6.76998362342757 8.98244887247621 5.69512752628533 8.57107082632015 8.24560037211261 6.71173771110684 6.94294556122846 6.46278842571309 7.78357643587669 6.70046431758312 6.5129352038993
225164_s_at 7.24730723061781 7.74392816084807 7.79788210494582 6.25472901848921 8.54576075185904 8.48081482916269 8.46467657844399 7.51628147774107 7.98805833527064 7.49183005049342 8.48187005455187 8.48096774610414 7.52464824523259 8.41802919928344 7.65643315574241 8.24818032057844 8.050806928306 8.90433196913581 8.83304848018956 8.170742907182 8.41013199023293 8.22257583464118 8.34393649853262 7.20277730407364 7.47028949512889 8.22407973493677 7.04567991121715 7.46231561899497 8.51806215491403 8.80686227268283 8.74036279804219 9.11627884802901 8.47279663885475 7.24406684747871 7.3545665953693 6.871703469236 7.77085147620077 8.54625137254981 7.90598038655157 7.91067575235387 9.28543323806627 8.35034653373858 8.5416051205748 8.36959504392362 8.20710904447434 8.45286675136007 8.64587298729725
240784_at 6.40934872994921 7.2605638410783 6.28136911247352 7.10456364314826 6.13040213463364 6.41474744813059 6.19838093369106 7.01674050494077 6.4687276829904 6.59461065813507 5.97373623103027 6.34266957864225 6.69811986980404 6.84785258061355 7.31842767801413 7.42459677346086 6.28246020828102 6.5080845086561 6.97906602722497 8.42123726450116 7.19582336608196 9.04287053225148 7.14034419563607 7.65706006142296 6.98325175206078 7.39899937625852 8.09925727170661 6.82426049516138 7.17906971030557 8.40319007932628 6.35649409342497 7.63884073645654 6.88218793257787 7.90684367236968 7.15780228419489 8.7492915764026 7.72052867156689 5.89361898923143 7.53423908574688 7.10172273885094 6.21840632438423 5.78836038466839 6.72265958565828 6.78157704182181 6.63737302012608 7.37255725426857 7.11886198968827
