# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7029607-bwa.txt" "results/alignment/bwa/SRR7029607.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7029607.sorted.bam
PP_2853	AE015451.2	3255876	3257153	-	1278	4868
PP_2854	AE015451.2	3257203	3257952	-	750	269
PP_2855	AE015451.2	3258001	3258678	-	678	191
PP_2856	AE015451.2	3258743	3260191	-	1449	1206
PP_2857	AE015451.2	3260244	3260819	-	576	335
PP_2858	AE015451.2	3260824	3261258	-	435	96
PP_2859	AE015451.2	3261559	3262125	-	567	72
PP_2860	AE015451.2	3262125	3262688	-	564	66
PP_2861	AE015451.2	3262915	3264546	-	1632	205
PP_2862	AE015451.2	3264844	3265674	+	831	571
PP_2863	AE015451.2	3265706	3266080	+	375	266
PP_2864	AE015451.2	3266145	3266513	-	369	58
PP_2865	AE015451.2	3266497	3267396	-	900	123
PP_2866	AE015451.2	3267530	3268138	+	609	152
PP_2867	AE015451.2	3268213	3269412	-	1200	1003
PP_2868	AE015451.2	3269496	3270092	-	597	129
PP_2869	AE015451.2	3270135	3272084	-	1950	73
PP_2870	AE015451.2	3272259	3273299	+	1041	52
PP_2871	AE015451.2	3273325	3274077	+	753	54
PP_2872	AE015451.2	3274243	3275124	+	882	255
PP_2873	AE015451.2	3275198	3275515	+	318	108
PP_5540	AE015451.2	3275657	3275842	+	186	6430
PP_2874	AE015451.2	3275987	3276295	+	309	1007
PP_2875	AE015451.2	3276348	3276695	-	348	237
PP_2876	AE015451.2	3276981	3278120	-	1140	416
PP_2877	AE015451.2	3278227	3279225	+	999	219
PP_2878	AE015451.2	3279251	3279430	+	180	30
PP_2879	AE015451.2	3279489	3280079	-	591	101
PP_2880	AE015451.2	3280069	3280629	-	561	109
PP_2881	AE015451.2	3280719	3281447	+	729	95
PP_2882	AE015451.2	3281479	3282090	+	612	102
PP_2883	AE015451.2	3282069	3282365	-	297	35
PP_2884	AE015451.2	3282371	3282913	-	543	382
PP_2885	AE015451.2	3282998	3284224	-	1227	1391
PP_2886	AE015451.2	3284285	3284815	-	531	442
PP_2887	AE015451.2	3284815	3285864	-	1050	1324
PP_2888	AE015451.2	3285989	3286507	+	519	1402
PP_2889	AE015451.2	3286507	3287256	+	750	1082
PP_2890	AE015451.2	3287303	3288112	-	810	515
PP_2891	AE015451.2	3288248	3288922	+	675	1811
PP_2892	AE015451.2	3288969	3290717	+	1749	1081
PP_2893	AE015451.2	3290717	3294388	+	3672	2173
PP_2894	AE015451.2	3294414	3294965	-	552	108
PP_2895	AE015451.2	3295044	3295685	-	642	94
PP_2896	AE015451.2	3295754	3296131	-	378	59
PP_2898	AE015451.2	3296386	3296874	-	489	68
PP_2899	AE015451.2	3296993	3297178	+	186	205
PP_2900	AE015451.2	3297221	3297592	-	372	376
PP_2901	AE015451.2	3297784	3300099	+	2316	149
PP_2902	AE015451.2	3300187	3300906	-	720	614
PP_2903	AE015451.2	3300906	3301403	-	498	1430
PP_2904	AE015451.2	3301652	3303352	+	1701	1922
PP_2905	AE015451.2	3303365	3304744	+	1380	2154
PP_2906	AE015451.2	3304782	3306170	-	1389	11379
PP_2907	AE015451.2	3306151	3306828	-	678	19808
PP_2908	AE015451.2	3306906	3307598	-	693	395
PP_2909	AE015451.2	3307794	3308768	+	975	278
PP_2910	AE015451.2	3308886	3310133	+	1248	701
PP_2911	AE015451.2	3310287	3311675	+	1389	158
PP_2912	AE015451.2	3311766	3312656	+	891	341
PP_2913	AE015451.2	3312821	3313792	+	972	2103
PP_2914	AE015451.2	3313954	3315453	+	1500	339
PP_2915	AE015451.2	3315460	3316158	-	699	259
PP_2916	AE015451.2	3316171	3316797	-	627	567
PP_2918	AE015451.2	3316973	3319036	-	2064	608
PP_2919	AE015451.2	3319231	3320145	-	915	54
PP_2920	AE015451.2	3320266	3321021	+	756	35
PP_2921	AE015451.2	3321063	3322001	+	939	115
PP_2922	AE015451.2	3322001	3322969	+	969	60
PP_2923	AE015451.2	3323038	3323892	-	855	107
PP_2924	AE015451.2	3323886	3325133	-	1248	216
PP_2925	AE015451.2	3325248	3326864	+	1617	2592
PP_2926	AE015451.2	3326880	3328205	-	1326	374
PP_2927	AE015451.2	3328450	3329493	+	1044	1608
PP_2928	AE015451.2	3329630	3330871	-	1242	614
PP_2929	AE015451.2	3330907	3332001	-	1095	505
PP_2930	AE015451.2	3332190	3333104	-	915	167
PP_2931	AE015451.2	3333104	3333805	-	702	92
PP_2932	AE015451.2	3333861	3335561	-	1701	819
PP_2933	AE015451.2	3335756	3336595	-	840	982
PP_2934	AE015451.2	3336797	3337840	+	1044	6855
PP_2935	AE015451.2	3337808	3338998	-	1191	804
PP_2936	AE015451.2	3339244	3340827	-	1584	215
PP_2937	AE015451.2	3340863	3341279	-	417	63
PP_2938	AE015451.2	3341458	3342141	-	684	126
PP_2939	AE015451.2	3342451	3342702	-	252	322
PP_2940	AE015451.2	3342725	3343006	-	282	340
PP_5541	AE015451.2	3343598	3343924	+	327	106
PP_5542	AE015451.2	3344002	3344268	+	267	236
PP_2941	AE015451.2	3344346	3345128	-	783	1826
PP_2942	AE015451.2	3345132	3346499	-	1368	4383
PP_2943	AE015451.2	3346698	3347693	+	996	1436
PP_2944	AE015451.2	3347693	3349504	+	1812	1380
PP_2945	AE015451.2	3349504	3350904	+	1401	1644
PP_2946	AE015451.2	3351065	3351475	+	411	243
PP_2947	AE015451.2	3351739	3352107	+	369	1835
PP_2948	AE015451.2	3352255	3353634	-	1380	426
PP_2949	AE015451.2	3353756	3354619	+	864	61
PP_2950	AE015451.2	3354738	3355211	-	474	141
PP_2951	AE015451.2	3355268	3355831	-	564	103
PP_2952	AE015451.2	3355960	3356847	-	888	106
PP_2953	AE015451.2	3356953	3357957	+	1005	119
PP_2954	AE015451.2	3358075	3358458	+	384	95
PP_5543	AE015451.2	3358574	3358714	-	141	38
PP_2955	AE015451.2	3358774	3359682	-	909	80
PP_2956	AE015451.2	3359689	3361266	-	1578	240
PP_2957	AE015451.2	3361361	3362452	+	1092	267
PP_2958	AE015451.2	3362550	3362801	-	252	76
PP_2959	AE015451.2	3362818	3363333	-	516	121
PP_2960	AE015451.2	3363463	3364281	+	819	317
PP_2961	AE015451.2	3364350	3365225	-	876	156
PP_2962	AE015451.2	3365333	3366331	+	999	386
PP_2964	AE015451.2	3366695	3369706	+	3012	2382
PP_2965	AE015451.2	3369718	3370077	+	360	139
PP_2968	AE015451.2	3370644	3371774	-	1131	218
PP_2969	AE015451.2	3371788	3372072	-	285	86
PP_2970	AE015451.2	3372191	3372547	+	357	76
PP_2971	AE015451.2	3372845	3373879	-	1035	117
PP_2972	AE015451.2	3373715	3374011	+	297	1
PP_2973	AE015451.2	3374053	3374403	+	351	5
PP_2974	AE015451.2	3374441	3376090	+	1650	10
PP_2975	AE015451.2	3376159	3376422	+	264	14
PP_2976	AE015451.2	3376573	3376881	+	309	41
PP_2977	AE015451.2	3376881	3377783	+	903	71
PP_2978	AE015451.2	3377952	3378350	+	399	14
PP_2979	AE015451.2	3378305	3378730	-	426	7
PP_2980	AE015451.2	3378737	3378970	-	234	5
PP_2981	AE015451.2	3379180	3380148	-	969	272
PP_2982	AE015451.2	3380329	3381324	+	996	113
PP_2983	AE015451.2	3381355	3382008	+	654	132
PP_2984	AE015451.2	3381992	3382468	+	477	544
PP_5545	AE015451.2	3382500	3382664	+	165	79
PP_5546	AE015451.2	3382882	3383190	+	309	43
PP_5547	AE015451.2	3383194	3383493	+	300	35
PP_2985	AE015451.2	3383523	3384065	-	543	42
PP_5548	AE015451.2	3384187	3384288	-	102	27
PP_2986	AE015451.2	3384370	3385416	-	1047	105
PP_2987	AE015451.2	3385620	3386060	-	441	136
PP_2988	AE015451.2	3386157	3387170	+	1014	33
PP_2989	AE015451.2	3387220	3388011	+	792	147
PP_2990	AE015451.2	3388152	3388628	+	477	138
PP_2991	AE015451.2	3388650	3389678	-	1029	109
PP_2992	AE015451.2	3389691	3390491	-	801	112
PP_2994	AE015451.2	3390791	3392044	+	1254	763
PP_2995	AE015451.2	3392215	3392754	+	540	350
PP_2996	AE015451.2	3392823	3393278	-	456	285
PP_2997	AE015451.2	3393510	3394406	-	897	84
PP_2998	AE015451.2	3394500	3395444	+	945	37
PP_2999	AE015451.2	3395444	3395839	+	396	3
PP_3000	AE015451.2	3395839	3396291	+	453	9
PP_3001	AE015451.2	3396291	3397520	+	1230	30
PP_3002	AE015451.2	3397520	3398335	+	816	35
PP_3003	AE015451.2	3398343	3398777	+	435	38
PP_3004	AE015451.2	3399022	3399276	+	255	120
PP_3005	AE015451.2	3399335	3400033	-	699	640
PP_3006	AE015451.2	3400024	3400569	-	546	397
PP_3007	AE015451.2	3400676	3401200	-	525	81
PP_3008	AE015451.2	3401417	3401701	+	285	606
PP_3009	AE015451.2	3401813	3401908	+	96	188
PP_3010	AE015451.2	3402108	3402473	+	366	373
PP_3011	AE015451.2	3402628	3402984	+	357	117
PP_3012	AE015451.2	3403041	3403166	+	126	12
PP_3013	AE015451.2	3403216	3403464	-	249	30
PP_3014	AE015451.2	3403583	3403939	+	357	111
PP_5549	AE015451.2	3403988	3404191	-	204	36
PP_3015	AE015451.2	3404310	3404510	+	201	131
PP_3016	AE015451.2	3404650	3405480	+	831	507
PP_3017	AE015451.2	3405554	3406051	+	498	1552
PP_3018	AE015451.2	3406062	3406301	-	240	1463
PP_3019	AE015451.2	3406301	3407041	-	741	10135
PP_3020	AE015451.2	3407256	3407978	+	723	1206
PP_3021	AE015451.2	3407932	3408543	-	612	170
PP_3022	AE015451.2	3408628	3409434	-	807	199
PP_3024	AE015451.2	3409970	3411163	+	1194	689
PP_5550	AE015451.2	3411153	3411470	+	318	418
PP_5551	AE015451.2	3411487	3412008	+	522	407
PP_3025	AE015451.2	3412207	3412824	-	618	192
PP_3026	AE015451.2	3412991	3414613	+	1623	618
PP_3027	AE015451.2	3414892	3415107	-	216	33
PP_3028	AE015451.2	3415103	3415414	-	312	30
PP_3029	AE015451.2	3415414	3417240	-	1827	105
PP_3030	AE015451.2	3417240	3418040	-	801	139
PP_3031	AE015451.2	3418097	3418411	-	315	34
PP_3032	AE015451.2	3418573	3418860	-	288	13
PP_5552	AE015451.2	3418867	3419175	-	309	3
PP_5553	AE015451.2	3419175	3419345	-	171	1
PP_3033	AE015451.2	3419456	3420184	-	729	414
PP_3034	AE015451.2	3420263	3420523	+	261	12
PP_3035	AE015451.2	3420440	3420610	-	171	301
PP_5554	AE015451.2	3420722	3420901	-	180	139
PP_3036	AE015451.2	3420973	3421149	+	177	15
PP_5555	AE015451.2	3421124	3421639	+	516	42
PP_3037	AE015451.2	3421635	3421850	+	216	5
PP_3038	AE015451.2	3421843	3424050	+	2208	316
PP_3039	AE015451.2	3424050	3424409	+	360	159
PP_3040	AE015451.2	3424924	3425268	+	345	13
PP_3041	AE015451.2	3425436	3426044	+	609	68
PP_3042	AE015451.2	3426052	3428085	+	2034	164
PP_3043	AE015451.2	3428090	3428293	+	204	2
PP_3044	AE015451.2	3428293	3429783	+	1491	50
PP_3045	AE015451.2	3429783	3430943	+	1161	29
PP_3046	AE015451.2	3430949	3431293	+	345	16
PP_3047	AE015451.2	3431358	3432350	+	993	22
PP_3048	AE015451.2	3432350	3432667	+	318	12
PP_3049	AE015451.2	3432667	3433326	+	660	24
PP_3050	AE015451.2	3433322	3433849	+	528	28
PP_3051	AE015451.2	3433849	3434448	+	600	29
PP_3052	AE015451.2	3434494	3434760	+	267	8
PP_3053	AE015451.2	3434766	3435089	+	324	4
PP_3054	AE015451.2	3435089	3436066	+	978	21
PP_3055	AE015451.2	3436066	3436875	+	810	33
PP_3056	AE015451.2	3436875	3437750	+	876	38
PP_3057	AE015451.2	3437760	3438497	+	738	32
PP_3058	AE015451.2	3438523	3438981	+	459	23
PP_3059	AE015451.2	3439079	3440242	+	1164	48
PP_3060	AE015451.2	3440258	3440764	+	507	14
PP_3061	AE015451.2	3440813	3441106	+	294	15
PP_3062	AE015451.2	3441242	3444508	+	3267	109
PP_3063	AE015451.2	3444521	3445363	+	843	37
PP_3064	AE015451.2	3445341	3445544	+	204	17
PP_3065	AE015451.2	3445607	3446647	+	1041	68
PP_3066	AE015451.2	3446687	3447235	+	549	52
PP_5556	AE015451.2	3447235	3447792	+	558	59
PP_5557	AE015451.2	3447878	3448132	-	255	41
PP_3067	AE015451.2	3448803	3450077	+	1275	161
PP_5558	AE015451.2	3450224	3450586	-	363	298
PP_3069	AE015451.2	3450972	3453446	-	2475	130
PP_3070	AE015451.2	3453562	3453834	-	273	211
PP_3071	AE015451.2	3453941	3455890	-	1950	2920
PP_3072	AE015451.2	3455986	3456462	-	477	1050
PP_3073	AE015451.2	3456521	3457288	-	768	263
PP_3074	AE015451.2	3457302	3458690	-	1389	16
PP_3075	AE015451.2	3458919	3460361	-	1443	646
PP_3076	AE015451.2	3460361	3461374	-	1014	449
PP_3077	AE015451.2	3461377	3462432	-	1056	253
PP_3078	AE015451.2	3462432	3464357	-	1926	718
PP_3079	AE015451.2	3464374	3464652	-	279	1634
PP_3080	AE015451.2	3464736	3465794	-	1059	464
PP_5559	AE015451.2	3466132	3466248	-	117	54
PP_3081	AE015451.2	3466352	3466825	-	474	2286
PP_5560	AE015451.2	3466952	3467257	-	306	243
PP_3082	AE015451.2	3467342	3468703	-	1362	55
PP_3083	AE015451.2	3469064	3469936	+	873	194
PP_3084	AE015451.2	3470075	3472531	-	2457	558
PP_3085	AE015451.2	3472642	3473604	-	963	165
PP_3086	AE015451.2	3473604	3474107	-	504	148
PP_3087	AE015451.2	3474199	3476712	-	2514	682
PP_3088	AE015451.2	3476883	3477965	-	1083	789
PP_3089	AE015451.2	3478064	3478603	-	540	15460
PP_3090	AE015451.2	3478726	3481218	-	2493	1337
PP_5561	AE015451.2	3481218	3482123	-	906	409
PP_3091	AE015451.2	3482123	3485923	-	3801	1941
PP_3092	AE015451.2	3485957	3486670	-	714	419
PP_3093	AE015451.2	3486670	3488010	-	1341	685
PP_3094	AE015451.2	3488010	3488729	-	720	436
PP_3095	AE015451.2	3488757	3491390	-	2634	1035
PP_3096	AE015451.2	3491351	3492418	-	1068	486
PP_3097	AE015451.2	3492385	3494202	-	1818	1161
PP_3098	AE015451.2	3494205	3494684	-	480	263
PP_3099	AE015451.2	3494714	3496213	-	1500	1744
PP_3100	AE015451.2	3496231	3496803	-	573	669
PP_5562	AE015451.2	3496835	3497596	-	762	962
PP_5563	AE015451.2	3498305	3498853	-	549	153
PP_5565	AE015451.2	3500056	3500325	-	270	49
PP_5566	AE015451.2	3500545	3500781	-	237	47
PP_5567	AE015451.2	3501267	3501455	+	189	92
PP_5568	AE015451.2	3501614	3502309	+	696	20
PP_5569	AE015451.2	3502346	3502546	+	201	12
PP_5571	AE015451.2	3502707	3503015	-	309	10
PP_5572	AE015451.2	3503027	3503305	-	279	0
PP_5573	AE015451.2	3504012	3504185	-	174	29
PP_3102	AE015451.2	3504278	3504571	-	294	59
PP_3103	AE015451.2	3504571	3505641	-	1071	85
PP_5574	AE015451.2	3506125	3506346	-	222	79
PP_3104	AE015451.2	3506683	3507648	+	966	1051
PP_3105	AE015451.2	3507652	3508344	+	693	527
PP_3106	AE015451.2	3508373	3510226	+	1854	1818
PP_5575	AE015451.2	3510240	3510821	+	582	375
PP_3107	AE015451.2	3510805	3511323	+	519	336
PP_3108	AE015451.2	3511333	3515487	+	4155	3184
PP_5576	AE015451.2	3515484	3515957	+	474	828
PP_5578	AE015451.2	3517095	3517622	+	528	47
PP_3109	AE015451.2	3517884	3518312	+	429	34
PP_5579	AE015451.2	3518374	3518850	+	477	17
PP_5580	AE015451.2	3519154	3519378	+	225	8
PP_5582	AE015451.2	3520261	3520725	+	465	89
PP_5583	AE015451.2	3521488	3521844	+	357	45
PP_3110	AE015451.2	3521807	3522016	+	210	28
PP_5584	AE015451.2	3522028	3522210	+	183	37
PP_3113	AE015451.2	3522910	3523266	+	357	0
PP_3114	AE015451.2	3523288	3524817	+	1530	0
PP_3115	AE015451.2	3524835	3525146	+	312	77
PP_3116	AE015451.2	3525555	3526160	+	606	436
PP_3117	AE015451.2	3526163	3526780	+	618	444
PP_3118	AE015451.2	3526790	3528205	+	1416	486
PP_3119	AE015451.2	3528184	3531282	+	3099	1028
PP_3120	AE015451.2	3531471	3532229	-	759	267
PP_3121	AE015451.2	3532280	3533182	-	903	224
PP_3122	AE015451.2	3533323	3534018	+	696	179
PP_3123	AE015451.2	3534057	3534710	+	654	149
PP_3124	AE015451.2	3534868	3536283	+	1416	194
PP_3125	AE015451.2	3536363	3536902	+	540	332
PP_5586	AE015451.2	3537156	3537329	+	174	483
PP_3126	AE015451.2	3537597	3538151	+	555	3678
PP_5587	AE015451.2	3538179	3539291	+	1113	3799
PP_3127	AE015451.2	3539314	3540849	+	1536	3403
PP_3128	AE015451.2	3540888	3541691	+	804	5868
PP_3129	AE015451.2	3541760	3542722	-	963	2362
PP_3130	AE015451.2	3542831	3545434	-	2604	2665
PP_3131	AE015451.2	3545437	3546960	-	1524	1658
PP_3132	AE015451.2	3547056	3548429	+	1374	3214
PP_5588	AE015451.2	3548478	3548669	+	192	650
PP_3133	AE015451.2	3548669	3550132	+	1464	4324
PP_3134	AE015451.2	3550152	3550844	+	693	2046
PP_3135	AE015451.2	3550849	3551802	+	954	3545
PP_3136	AE015451.2	3551814	3552335	+	522	1238
PP_3137	AE015451.2	3552344	3553318	+	975	3308
PP_3138	AE015451.2	3553334	3554332	+	999	2389
PP_3139	AE015451.2	3554385	3555584	+	1200	3395
PP_3140	AE015451.2	3555584	3556768	+	1185	3358
PP_3141	AE015451.2	3556771	3557520	+	750	2044
PP_3142	AE015451.2	3557702	3559120	+	1419	2635
PP_3143	AE015451.2	3559161	3560099	-	939	502
PP_3144	AE015451.2	3560246	3561619	+	1374	1020
PP_3145	AE015451.2	3561713	3562531	-	819	4740
PP_3146	AE015451.2	3562531	3563823	-	1293	288
PP_3147	AE015451.2	3563840	3564925	-	1086	154
PP_3148	AE015451.2	3565009	3566364	-	1356	617
PP_3149	AE015451.2	3566398	3567444	+	1047	981
PP_3150	AE015451.2	3567444	3569438	+	1995	1076
PP_3151	AE015451.2	3569482	3570864	-	1383	184
PP_3152	AE015451.2	3570972	3571835	+	864	139
PP_3153	AE015451.2	3571965	3572405	+	441	118
PP_3154	AE015451.2	3572662	3573180	+	519	291
PP_3155	AE015451.2	3573218	3575344	-	2127	442
PP_3156	AE015451.2	3575602	3576489	-	888	1840
PP_3157	AE015451.2	3576615	3577403	+	789	464
PP_3158	AE015451.2	3577586	3578320	+	735	213
PP_5589	AE015451.2	3578647	3579228	+	582	136
PP_3159	AE015451.2	3579866	3580819	+	954	166
PP_3160	AE015451.2	3580905	3581843	+	939	16
PP_3161	AE015451.2	3581930	3583285	+	1356	52
PP_3162	AE015451.2	3583285	3583767	+	483	10
PP_3163	AE015451.2	3583843	3584850	+	1008	6
PP_3164	AE015451.2	3584988	3585746	+	759	38
PP_3165	AE015451.2	3585807	3587132	+	1326	76
PP_3166	AE015451.2	3587165	3588076	+	912	42
PP_3167	AE015451.2	3588154	3589422	+	1269	21
PP_3168	AE015451.2	3589480	3590727	+	1248	43
PP_3169	AE015451.2	3590805	3591881	+	1077	254
PP_3170	AE015451.2	3591953	3592861	+	909	147
PP_3171	AE015451.2	3592965	3593942	+	978	106
PP_3172	AE015451.2	3594024	3595442	-	1419	0
PP_3173	AE015451.2	3595911	3597005	-	1095	41
PP_3174	AE015451.2	3597104	3598111	-	1008	352
PP_3175	AE015451.2	3598187	3599704	-	1518	64
PP_3176	AE015451.2	3599873	3601192	-	1320	18
PP_3177	AE015451.2	3601284	3602450	+	1167	420
PP_3178	AE015451.2	3602595	3603731	+	1137	160
PP_3179	AE015451.2	3603757	3604653	-	897	49
PP_3180	AE015451.2	3604781	3605818	+	1038	78
PP_3181	AE015451.2	3605814	3606761	-	948	396
PP_3182	AE015451.2	3606855	3609116	-	2262	445
PP_3183	AE015451.2	3609252	3610232	-	981	69
PP_3184	AE015451.2	3610291	3613683	-	3393	473
PP_3185	AE015451.2	3614128	3614772	+	645	70
PP_3186	AE015451.2	3614778	3615434	+	657	103
PP_3187	AE015451.2	3615666	3616928	+	1263	585
PP_3188	AE015451.2	3616976	3618142	+	1167	368
PP_3189	AE015451.2	3618150	3619388	+	1239	1128
PP_3190	AE015451.2	3619408	3620352	-	945	395
PP_3191	AE015451.2	3620352	3621401	-	1050	316
PP_3192	AE015451.2	3621435	3622037	-	603	187
PP_3193	AE015451.2	3622266	3622721	-	456	58
PP_3194	AE015451.2	3622712	3624052	-	1341	53
PP_3195	AE015451.2	3624228	3625487	-	1260	32
PP_3196	AE015451.2	3625567	3626502	-	936	86
PP_3197	AE015451.2	3626779	3627717	+	939	19
PP_3198	AE015451.2	3627733	3628068	+	336	0
PP_3199	AE015451.2	3628211	3629332	+	1122	24
PP_3200	AE015451.2	3629380	3631089	+	1710	67
PP_5590	AE015451.2	3631107	3632471	+	1365	46
PP_3201	AE015451.2	3632529	3633587	+	1059	22
PP_3202	AE015451.2	3633603	3636080	+	2478	58
PP_3203	AE015451.2	3636073	3637260	+	1188	27
PP_3204	AE015451.2	3637421	3638005	+	585	45
PP_3205	AE015451.2	3638005	3638994	+	990	46
PP_3206	AE015451.2	3638988	3639971	+	984	52
PP_3207	AE015451.2	3639971	3640750	+	780	21
PP_3208	AE015451.2	3640836	3641777	-	942	33
PP_3209	AE015451.2	3641777	3643204	-	1428	86
PP_3210	AE015451.2	3643246	3644046	-	801	25
PP_3211	AE015451.2	3644060	3644905	-	846	32
PP_3212	AE015451.2	3644974	3645996	-	1023	42
PP_3213	AE015451.2	3646038	3647063	-	1026	48
PP_3214	AE015451.2	3647717	3648520	+	804	73
PP_3216	AE015451.2	3650217	3650822	-	606	310
PP_3217	AE015451.2	3651119	3652054	+	936	25
PP_3218	AE015451.2	3652115	3653431	+	1317	65
PP_3219	AE015451.2	3653535	3654632	-	1098	278
PP_3220	AE015451.2	3654776	3656392	-	1617	69
PP_3221	AE015451.2	3656392	3657297	-	906	25
PP_3222	AE015451.2	3657302	3658249	-	948	25
PP_3223	AE015451.2	3658249	3659865	-	1617	122
PP_3224	AE015451.2	3659943	3660734	-	792	32
PP_3225	AE015451.2	3660753	3661694	-	942	112
PP_3226	AE015451.2	3661694	3662833	-	1140	40
PP_3227	AE015451.2	3663022	3663909	-	888	377
PP_3228	AE015451.2	3664111	3665073	+	963	49
PP_3229	AE015451.2	3665093	3666046	+	954	47
PP_3230	AE015451.2	3666365	3667054	+	690	260
PP_3231	AE015451.2	3667322	3668686	-	1365	139
PP_3232	AE015451.2	3668749	3669315	-	567	54
PP_3233	AE015451.2	3669707	3670435	+	729	536
PP_5591	AE015451.2	3670410	3671132	-	723	225
PP_3234	AE015451.2	3671196	3671888	+	693	79
PP_3235	AE015451.2	3671950	3672339	+	390	42
PP_3236	AE015451.2	3672541	3672789	+	249	53
PP_3237	AE015451.2	3672953	3673840	+	888	68
PP_3238	AE015451.2	3673986	3674555	-	570	43
PP_3239	AE015451.2	3674787	3675770	+	984	169
PP_3240	AE015451.2	3675829	3675990	+	162	116
PP_5592	AE015451.2	3676088	3676336	-	249	659
PP_3241	AE015451.2	3676348	3676845	-	498	1584
PP_3242	AE015451.2	3676998	3678563	+	1566	2051
PP_3243	AE015451.2	3678612	3679118	-	507	257
PP_3244	AE015451.2	3679139	3679849	-	711	219
PP_3245	AE015451.2	3679959	3680234	-	276	141
PP_3246	AE015451.2	3680247	3680711	+	465	988
PP_3247	AE015451.2	3680761	3681651	-	891	3036
PP_3248	AE015451.2	3681836	3682696	+	861	833
PP_3249	AE015451.2	3682789	3683697	+	909	4091
PP_3250	AE015451.2	3683705	3684985	+	1281	1455
PP_5593	AE015451.2	3685127	3685315	+	189	214
PP_5594	AE015451.2	3685377	3685571	+	195	85
PP_3251	AE015451.2	3685593	3686921	+	1329	468
PP_3252	AE015451.2	3686927	3687874	+	948	348
PP_3253	AE015451.2	3687884	3688987	+	1104	245
PP_3254	AE015451.2	3688981	3689631	+	651	147
PP_3255	AE015451.2	3689720	3690538	+	819	181
PP_3256	AE015451.2	3690566	3691222	-	657	80
PP_3257	AE015451.2	3691222	3691818	-	597	64
PP_3258	AE015451.2	3691833	3692585	-	753	101
PP_3259	AE015451.2	3692585	3693625	-	1041	189
PP_3260	AE015451.2	3693669	3696167	-	2499	291
PP_3261	AE015451.2	3696358	3696756	+	399	137
PP_3262	AE015451.2	3696756	3696977	+	222	73
PP_5595	AE015451.2	3697075	3697488	-	414	68
PP_3263	AE015451.2	3697520	3698470	-	951	160
PP_3264	AE015451.2	3698473	3699672	-	1200	227
PP_3265	AE015451.2	3699672	3700442	-	771	129
PP_3266	AE015451.2	3700442	3701491	-	1050	270
PP_3267	AE015451.2	3701571	3702164	+	594	153
PP_3268	AE015451.2	3702172	3702567	-	396	97
PP_3269	AE015451.2	3702755	3703009	+	255	48
PP_5596	AE015451.2	3703177	3703443	+	267	244
PP_5597	AE015451.2	3703528	3703695	-	168	106
PP_3270	AE015451.2	3703950	3706001	-	2052	98
PP_3271	AE015451.2	3706042	3707292	-	1251	79
PP_3272	AE015451.2	3707314	3708873	-	1560	68
PP_3273	AE015451.2	3708873	3709178	-	306	11
PP_3274	AE015451.2	3709323	3710396	-	1074	29
PP_3275	AE015451.2	3710415	3710945	-	531	2
PP_3276	AE015451.2	3710935	3711690	-	756	2
PP_3277	AE015451.2	3711702	3711980	-	279	3
PP_3278	AE015451.2	3712009	3712995	-	987	27
PP_3279	AE015451.2	3713197	3714513	-	1317	127
PP_3280	AE015451.2	3714638	3715855	-	1218	52
PP_3281	AE015451.2	3715851	3716288	-	438	5
PP_3282	AE015451.2	3716284	3717798	-	1515	84
PP_3283	AE015451.2	3717804	3718592	-	789	23
PP_3284	AE015451.2	3718630	3719400	-	771	48
PP_3285	AE015451.2	3719747	3720343	+	597	41
PP_3286	AE015451.2	3720424	3721344	+	921	577
PP_3287	AE015451.2	3721409	3722203	-	795	261
PP_5598	AE015451.2	3722209	3722454	-	246	109
PP_3288	AE015451.2	3722744	3723667	+	924	344
PP_3289	AE015451.2	3723703	3724248	-	546	57
PP_3290	AE015451.2	3724431	3725354	+	924	114
PP_3291	AE015451.2	3725348	3726712	+	1365	117
PP_3292	AE015451.2	3726788	3727429	+	642	116
PP_3293	AE015451.2	3727495	3727917	-	423	579
PP_3294	AE015451.2	3728130	3729017	+	888	91
PP_3295	AE015451.2	3729031	3729507	+	477	46
PP_3296	AE015451.2	3729512	3729943	+	432	521
PP_3297	AE015451.2	3730175	3730702	+	528	49
PP_3298	AE015451.2	3731103	3731603	+	501	32
PP_3299	AE015451.2	3731780	3733240	-	1461	376
PP_3300	AE015451.2	3733312	3733923	+	612	107
PP_3301	AE015451.2	3734004	3735104	+	1101	99
PP_3302	AE015451.2	3735104	3738193	+	3090	101
PP_3303	AE015451.2	3738248	3739558	+	1311	62
PP_3304	AE015451.2	3739558	3740793	+	1236	47
PP_3305	AE015451.2	3740952	3741932	-	981	52
PP_3306	AE015451.2	3742348	3742551	-	204	42
PP_3307	AE015451.2	3742701	3743078	+	378	55
PP_3308	AE015451.2	3743193	3743717	+	525	37
PP_3309	AE015451.2	3743717	3744715	+	999	57
PP_3310	AE015451.2	3744715	3746928	+	2214	278
PP_3311	AE015451.2	3747018	3748760	-	1743	558
PP_3312	AE015451.2	3748958	3749344	-	387	2860
PP_3313	AE015451.2	3749488	3749856	-	369	909
PP_3314	AE015451.2	3749887	3750339	-	453	448
